Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_USD,Location,Size,Color,Season,Review_Rating,Subscription_Status,Payment_Method,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Preferred_Payment_Method,Frequency_of_Purchases,cluster
2457,24,Male,Bag,Clothing,2,Miami,M,White,Winter,2,No,Standard,No,No,8,25,Weekly,20s,1
2458,31,Male,Laptop,Clothing,4,Los Angeles,XL,Blue,Winter,4,Yes,Express,Yes,No,7,25,Fortnightly,30s,0
2459,26,Male,Curtains,Clothing,3,New York,XL,White,Spring,3,No,Express,Yes,Yes,7,25,Weekly,20s,0
2460,32,Male,Laptop,Sports,4,Miami,XL,Black,Fall,4,Yes,Express,Yes,Yes,9,25,Monthly,30s,0
2461,38,Female,Curtains,Home Decor,1,Houston,S,Red,Fall,1,No,Standard,No,No,4,25,Weekly,30s,1
2462,52,Female,Football,Sports,5,New York,S,White,Spring,5,No,Express,No,Yes,4,25,Weekly,50s,2
2463,19,Male,Phone,Electronics,5,Miami,S,Blue,Fall,5,No,Standard,No,Yes,14,25,Weekly,below 20,0
2464,44,Female,Curtains,Accessories,3,Los Angeles,S,Black,Winter,3,No,Express,No,Yes,2,25,Weekly,40s,2
2465,19,Male,Shoes,Sports,4,Houston,L,White,Fall,4,No,Standard,Yes,Yes,12,25,Weekly,below 20,0
2466,52,Male,Phone,Sports,4,New York,XL,Red,Spring,4,Yes,Express,No,Yes,10,25,Weekly,50s,2
2467,35,Male,Watch,Accessories,1,Los Angeles,XL,Blue,Fall,1,Yes,Standard,Yes,No,1,25,Weekly,30s,1
2468,31,Female,Football,Clothing,4,Houston,S,Red,Spring,4,No,Express,Yes,No,8,25,Fortnightly,30s,0
2469,37,Female,Laptop,Accessories,2,Chicago,M,Red,Fall,2,Yes,Express,No,No,14,25,Fortnightly,30s,1
2470,35,Female,Curtains,Home Decor,2,Los Angeles,L,Black,Spring,2,Yes,Express,Yes,No,5,25,Weekly,30s,1
2471,27,Female,Bag,Accessories,2,Chicago,L,Blue,Spring,2,No,Express,No,No,7,25,Weekly,20s,1
2472,42,Male,Shoes,Clothing,3,New York,M,Green,Fall,3,No,Express,No,No,3,25,Fortnightly,40s,0
2473,19,Female,T-Shirt,Accessories,2,Miami,S,Red,Fall,2,Yes,Standard,No,No,4,25,Monthly,below 20,1
2474,42,Female,Watch,Sports,2,New York,L,Blue,Winter,2,No,Standard,Yes,Yes,9,25,Fortnightly,40s,1
2475,50,Female,T-Shirt,Electronics,5,Los Angeles,L,Red,Summer,5,No,Express,No,No,4,25,Monthly,50s,2
2476,53,Male,Phone,Sports,3,Chicago,XL,White,Spring,3,No,Standard,Yes,Yes,10,25,Weekly,50s,2
2477,48,Male,Laptop,Electronics,2,Chicago,XL,White,Spring,2,Yes,Standard,No,Yes,9,25,Weekly,40s,1
2478,31,Female,Bag,Accessories,1,Houston,S,Blue,Spring,1,No,Express,No,Yes,3,25,Fortnightly,30s,1
2479,18,Female,T-Shirt,Home Decor,2,New York,S,Black,Spring,2,Yes,Express,No,Yes,10,25,Fortnightly,below 20,1
2480,63,Female,Phone,Accessories,3,New York,XL,Green,Fall,3,No,Standard,Yes,Yes,1,25,Fortnightly,60+,2
2481,33,Female,Football,Clothing,4,Los Angeles,XL,White,Fall,4,Yes,Standard,Yes,No,13,25,Weekly,30s,0
2482,63,Male,Phone,Accessories,5,Chicago,XL,Black,Summer,5,No,Express,Yes,Yes,5,25,Fortnightly,60+,2
2483,20,Female,Watch,Electronics,5,Los Angeles,M,Green,Spring,5,No,Express,No,No,3,25,Fortnightly,20s,0
2484,52,Female,Bag,Sports,3,Los Angeles,L,White,Summer,3,No,Express,No,No,13,25,Monthly,50s,2
2485,58,Female,Bag,Home Decor,2,Chicago,S,Green,Winter,2,Yes,Standard,Yes,No,10,25,Weekly,50s,1
2486,23,Male,Phone,Accessories,1,Los Angeles,S,Red,Summer,1,Yes,Express,No,Yes,3,25,Weekly,20s,1
2487,42,Male,Watch,Accessories,2,Chicago,M,Blue,Summer,2,Yes,Standard,No,Yes,9,25,Weekly,40s,1
2488,30,Female,Phone,Sports,2,Los Angeles,XL,White,Winter,2,Yes,Express,No,No,2,25,Fortnightly,30s,1
2489,51,Female,Bag,Home Decor,1,Miami,L,White,Winter,1,No,Express,No,No,7,25,Weekly,50s,1
2490,25,Female,Bag,Accessories,5,Los Angeles,XL,Red,Summer,5,No,Standard,Yes,No,5,25,Fortnightly,20s,0
2491,38,Female,Shoes,Accessories,2,Los Angeles,S,White,Winter,2,Yes,Express,Yes,No,8,25,Monthly,30s,1
2492,51,Female,Phone,Electronics,4,Miami,M,White,Summer,4,Yes,Standard,Yes,No,4,25,Weekly,50s,2
2493,21,Male,Curtains,Electronics,4,New York,L,White,Fall,4,Yes,Standard,Yes,Yes,5,25,Monthly,20s,0
2494,42,Male,Phone,Clothing,3,Chicago,L,White,Fall,3,Yes,Standard,No,No,8,25,Monthly,40s,0
2495,32,Male,Bag,Sports,3,Houston,L,White,Summer,3,Yes,Express,Yes,No,3,25,Weekly,30s,0
2496,21,Female,Shoes,Home Decor,1,Miami,L,Black,Winter,1,Yes,Express,Yes,No,9,25,Weekly,20s,1
2497,62,Male,Shoes,Accessories,1,New York,M,White,Winter,1,No,Express,No,No,6,25,Fortnightly,60+,1
2498,29,Male,Football,Accessories,3,Los Angeles,S,Red,Fall,3,Yes,Standard,Yes,Yes,12,25,Monthly,20s,0
2499,49,Male,Watch,Clothing,2,New York,L,White,Fall,2,Yes,Express,No,No,9,25,Monthly,40s,1
2500,49,Female,Laptop,Accessories,5,Miami,L,Green,Winter,5,Yes,Express,No,No,11,25,Fortnightly,40s,2
2501,45,Female,T-Shirt,Sports,4,Los Angeles,S,Green,Winter,4,No,Express,Yes,Yes,9,25,Weekly,40s,2
2502,30,Male,T-Shirt,Clothing,1,New York,XL,Red,Winter,1,Yes,Express,Yes,No,10,25,Monthly,30s,1
2503,48,Female,Phone,Sports,3,Houston,L,Black,Winter,3,No,Express,Yes,Yes,10,25,Fortnightly,40s,2
2504,31,Male,Football,Clothing,4,Chicago,L,Red,Summer,4,No,Standard,No,Yes,5,25,Monthly,30s,0
2505,37,Male,Phone,Accessories,1,Chicago,XL,Black,Winter,1,Yes,Express,No,No,5,25,Monthly,30s,1
2506,35,Male,T-Shirt,Clothing,1,Miami,S,Blue,Fall,1,No,Express,Yes,No,5,25,Fortnightly,30s,1
2507,46,Male,Watch,Electronics,2,Los Angeles,S,Green,Fall,2,Yes,Express,No,Yes,13,25,Monthly,40s,1
2508,23,Female,Bag,Home Decor,1,Los Angeles,L,Green,Spring,1,No,Standard,Yes,Yes,3,25,Fortnightly,20s,1
2509,49,Female,Watch,Accessories,5,Chicago,S,Green,Winter,5,Yes,Express,No,No,9,25,Fortnightly,40s,2
2510,46,Female,Watch,Home Decor,1,New York,XL,Black,Summer,1,Yes,Standard,Yes,No,5,25,Monthly,40s,1
2511,60,Female,Shoes,Accessories,5,Los Angeles,M,Red,Spring,5,No,Standard,No,Yes,11,25,Monthly,60+,2
2512,19,Male,Bag,Home Decor,2,Houston,XL,Black,Spring,2,Yes,Express,No,No,6,25,Weekly,below 20,1
2513,40,Female,Laptop,Electronics,5,Houston,XL,Green,Summer,5,Yes,Standard,Yes,Yes,12,25,Weekly,40s,0
2514,36,Male,Bag,Home Decor,4,Los Angeles,M,Green,Spring,4,No,Standard,No,No,13,25,Monthly,30s,0
2515,48,Female,Football,Clothing,1,Los Angeles,XL,Green,Spring,1,No,Standard,Yes,No,1,25,Weekly,40s,1
2516,22,Female,Shoes,Home Decor,3,Chicago,L,Green,Fall,3,Yes,Express,No,Yes,10,25,Weekly,20s,0
2517,36,Female,Laptop,Accessories,3,Miami,L,Blue,Spring,3,No,Standard,Yes,Yes,8,25,Fortnightly,30s,0
2518,51,Male,Football,Sports,5,Chicago,S,Green,Summer,5,Yes,Express,Yes,No,6,25,Monthly,50s,2
2519,27,Male,Football,Home Decor,2,Miami,S,Black,Winter,2,No,Express,Yes,Yes,2,25,Weekly,20s,1
2520,42,Male,T-Shirt,Home Decor,5,Houston,XL,Green,Winter,5,No,Standard,No,No,9,25,Weekly,40s,0
2521,19,Male,Shoes,Home Decor,5,Miami,L,White,Winter,5,No,Standard,Yes,No,9,25,Weekly,below 20,0
2522,28,Female,Football,Accessories,5,Chicago,L,Blue,Fall,5,Yes,Standard,No,Yes,6,25,Monthly,20s,0
2523,48,Male,Curtains,Home Decor,4,Los Angeles,M,Green,Fall,4,Yes,Express,Yes,No,9,25,Fortnightly,40s,2
2524,32,Male,Watch,Accessories,4,Miami,S,White,Fall,4,Yes,Express,No,No,9,25,Monthly,30s,0
2525,26,Female,Football,Accessories,5,Chicago,L,Black,Summer,5,Yes,Standard,Yes,Yes,13,25,Fortnightly,20s,0
2526,40,Female,Laptop,Sports,2,Houston,XL,Blue,Winter,2,Yes,Standard,No,Yes,4,25,Weekly,40s,1
2527,36,Male,T-Shirt,Clothing,1,Miami,L,Green,Summer,1,No,Express,No,Yes,8,25,Monthly,30s,1
2528,26,Female,Phone,Accessories,3,Houston,S,Black,Summer,3,Yes,Express,No,No,5,25,Fortnightly,20s,0
2529,52,Male,Watch,Electronics,4,Houston,XL,White,Spring,4,No,Express,Yes,Yes,10,25,Weekly,50s,2
2530,38,Female,T-Shirt,Home Decor,1,New York,S,Blue,Winter,1,No,Standard,Yes,No,12,25,Weekly,30s,1
2531,26,Male,Phone,Electronics,4,Miami,L,Green,Spring,4,No,Standard,No,Yes,6,25,Monthly,20s,0
2532,45,Male,Shoes,Home Decor,4,Chicago,L,Black,Fall,4,Yes,Express,No,No,3,25,Fortnightly,40s,2
2533,63,Male,Shoes,Sports,4,Miami,L,Blue,Fall,4,No,Express,No,No,1,25,Weekly,60+,2
2534,24,Male,Football,Accessories,5,Miami,S,White,Summer,5,Yes,Standard,Yes,Yes,14,25,Weekly,20s,0
2535,33,Male,Curtains,Clothing,5,Houston,XL,Green,Summer,5,Yes,Express,Yes,No,10,25,Weekly,30s,0
2536,33,Female,Shoes,Accessories,4,Houston,L,Blue,Spring,4,Yes,Standard,No,No,3,25,Fortnightly,30s,0
2537,50,Male,Bag,Home Decor,4,Houston,L,White,Spring,4,Yes,Express,Yes,Yes,8,25,Fortnightly,50s,2
2538,21,Male,Football,Clothing,3,Houston,L,White,Summer,3,No,Express,Yes,No,2,25,Weekly,20s,0
2539,21,Male,Watch,Accessories,1,Chicago,M,Black,Winter,1,Yes,Express,Yes,No,6,25,Fortnightly,20s,1
2540,56,Male,T-Shirt,Clothing,1,Los Angeles,M,White,Summer,1,No,Express,Yes,No,12,25,Weekly,50s,1
2541,57,Male,Shoes,Home Decor,2,New York,XL,White,Winter,2,No,Standard,Yes,No,13,25,Weekly,50s,1
2542,34,Female,Bag,Sports,2,Houston,S,Red,Spring,2,Yes,Express,No,No,3,25,Fortnightly,30s,1
2543,54,Female,T-Shirt,Sports,2,Houston,L,White,Fall,2,No,Express,No,No,2,25,Fortnightly,50s,1
2544,56,Male,T-Shirt,Accessories,5,New York,L,Green,Fall,5,No,Standard,Yes,Yes,13,25,Monthly,50s,2
2545,46,Female,Curtains,Electronics,5,Houston,S,Blue,Spring,5,No,Standard,No,Yes,13,25,Monthly,40s,2
2546,53,Male,Shoes,Home Decor,3,Los Angeles,S,Green,Spring,3,Yes,Standard,Yes,Yes,13,25,Fortnightly,50s,2
2547,55,Female,T-Shirt,Accessories,5,Miami,XL,Green,Fall,5,No,Express,No,No,4,25,Fortnightly,50s,2
2548,56,Female,Curtains,Accessories,2,New York,S,Black,Winter,2,Yes,Standard,Yes,Yes,1,25,Fortnightly,50s,1
2549,54,Male,Curtains,Sports,4,Chicago,L,Red,Spring,4,Yes,Express,Yes,Yes,10,25,Fortnightly,50s,2
2550,52,Female,Shoes,Clothing,2,New York,XL,Red,Winter,2,Yes,Standard,Yes,No,13,25,Weekly,50s,1
2551,24,Female,Curtains,Home Decor,3,Los Angeles,M,Green,Winter,3,Yes,Express,No,Yes,9,25,Weekly,20s,0
2552,44,Male,Shoes,Clothing,4,Chicago,XL,Blue,Fall,4,No,Standard,No,Yes,13,25,Monthly,40s,2
2553,45,Male,Bag,Home Decor,5,Miami,XL,Red,Winter,5,No,Standard,No,No,3,25,Fortnightly,40s,2
2554,39,Female,Shoes,Electronics,4,Houston,XL,Red,Fall,4,No,Standard,Yes,Yes,6,25,Monthly,30s,0
2555,31,Female,Phone,Sports,3,New York,S,Green,Spring,3,Yes,Express,Yes,Yes,11,25,Fortnightly,30s,0
2556,24,Female,T-Shirt,Electronics,5,Chicago,L,Red,Summer,5,No,Express,No,Yes,11,25,Fortnightly,20s,0
2557,54,Male,Bag,Accessories,1,New York,S,Black,Summer,1,Yes,Standard,No,Yes,1,25,Fortnightly,50s,1
2558,39,Female,Laptop,Sports,2,Miami,L,Green,Summer,2,No,Express,Yes,Yes,9,25,Weekly,30s,1
2559,22,Female,Shoes,Accessories,2,New York,S,Red,Summer,2,Yes,Express,Yes,Yes,5,25,Monthly,20s,1
2560,19,Female,T-Shirt,Electronics,3,Chicago,XL,Red,Summer,3,Yes,Express,Yes,No,4,25,Fortnightly,below 20,0
2561,44,Male,Watch,Home Decor,3,Los Angeles,L,Red,Summer,3,Yes,Express,No,No,2,25,Monthly,40s,2
2562,38,Male,Curtains,Accessories,2,Chicago,S,Green,Winter,2,Yes,Express,Yes,Yes,4,25,Monthly,30s,1
2563,55,Male,Football,Clothing,4,New York,XL,Blue,Winter,4,No,Standard,Yes,Yes,14,25,Weekly,50s,2
2564,32,Male,Shoes,Home Decor,1,Miami,M,White,Summer,1,Yes,Express,Yes,Yes,9,25,Weekly,30s,1
2565,38,Female,Curtains,Home Decor,1,Houston,S,Red,Spring,1,No,Standard,Yes,No,6,25,Fortnightly,30s,1
2566,27,Male,Curtains,Electronics,3,Houston,S,White,Spring,3,No,Standard,No,Yes,2,25,Monthly,20s,0
2567,40,Female,Curtains,Electronics,3,Miami,M,White,Winter,3,No,Standard,Yes,No,7,25,Weekly,40s,0
2568,56,Female,Curtains,Sports,4,New York,S,Red,Winter,4,Yes,Express,No,No,14,25,Monthly,50s,2
2569,22,Female,Curtains,Sports,3,Miami,M,Red,Summer,3,Yes,Express,Yes,Yes,6,25,Monthly,20s,0
2570,18,Female,Shoes,Clothing,1,New York,L,White,Spring,1,Yes,Standard,No,No,3,25,Fortnightly,below 20,1
2571,30,Male,Watch,Home Decor,2,Chicago,M,Blue,Fall,2,No,Standard,No,Yes,12,25,Monthly,30s,1
2572,38,Male,Laptop,Clothing,1,Los Angeles,XL,White,Summer,1,Yes,Standard,No,No,14,25,Weekly,30s,1
2573,43,Male,Phone,Clothing,4,New York,M,Blue,Winter,4,Yes,Standard,No,Yes,12,25,Fortnightly,40s,0
2574,62,Male,Curtains,Electronics,2,Houston,L,Black,Winter,2,No,Express,Yes,Yes,4,25,Fortnightly,60+,1
2575,38,Male,Curtains,Clothing,2,Houston,M,Blue,Winter,2,Yes,Standard,No,No,9,25,Fortnightly,30s,1
2576,35,Female,Phone,Clothing,1,Los Angeles,M,Green,Fall,1,No,Standard,No,Yes,10,25,Weekly,30s,1
2577,54,Male,Watch,Accessories,2,New York,L,Red,Spring,2,No,Express,Yes,No,3,25,Fortnightly,50s,1
2578,62,Male,Bag,Sports,2,Los Angeles,S,Black,Winter,2,No,Standard,No,Yes,1,25,Monthly,60+,1
2579,49,Male,Watch,Sports,3,Chicago,S,White,Summer,3,Yes,Express,No,No,11,25,Fortnightly,40s,2
2580,53,Male,Bag,Home Decor,2,Los Angeles,XL,Blue,Fall,2,Yes,Standard,Yes,Yes,14,25,Weekly,50s,1
2581,34,Female,Shoes,Sports,4,Chicago,XL,Black,Spring,4,No,Express,No,Yes,8,25,Weekly,30s,0
2582,52,Female,T-Shirt,Home Decor,2,Houston,M,Green,Summer,2,No,Express,Yes,Yes,0,25,Fortnightly,50s,1
2583,28,Female,Football,Accessories,3,Chicago,S,Blue,Summer,3,Yes,Express,No,No,7,25,Monthly,20s,0
2584,38,Female,Football,Sports,5,New York,S,White,Fall,5,Yes,Standard,No,No,3,25,Weekly,30s,0
2585,43,Female,T-Shirt,Accessories,5,New York,M,White,Fall,5,No,Express,No,Yes,8,25,Weekly,40s,0
2586,21,Male,Shoes,Sports,4,New York,L,Blue,Fall,4,No,Standard,Yes,Yes,2,25,Weekly,20s,0
2587,51,Female,Football,Sports,4,New York,S,Green,Winter,4,No,Express,No,Yes,6,25,Fortnightly,50s,2
2588,35,Female,Watch,Accessories,2,Miami,XL,Red,Spring,2,Yes,Express,Yes,No,14,25,Weekly,30s,1
2589,57,Female,Phone,Clothing,2,Chicago,M,Red,Winter,2,No,Express,No,Yes,2,25,Weekly,50s,1
2590,52,Male,T-Shirt,Clothing,5,New York,L,White,Fall,5,Yes,Standard,No,Yes,14,25,Weekly,50s,2
2591,58,Male,Watch,Clothing,5,Los Angeles,XL,Green,Fall,5,No,Express,No,Yes,9,25,Fortnightly,50s,2
2592,46,Female,Laptop,Clothing,1,Los Angeles,S,White,Fall,1,Yes,Express,No,No,11,25,Weekly,40s,1
2593,46,Male,Shoes,Sports,5,Miami,L,Red,Winter,5,No,Express,Yes,Yes,6,25,Weekly,40s,2
2594,55,Male,T-Shirt,Electronics,5,Chicago,XL,White,Summer,5,Yes,Express,Yes,Yes,1,25,Fortnightly,50s,2
2595,59,Female,Football,Accessories,4,Chicago,M,Blue,Fall,4,Yes,Standard,Yes,No,2,25,Fortnightly,50s,2
2596,38,Male,Shoes,Electronics,1,Chicago,L,Blue,Winter,1,Yes,Standard,No,Yes,7,25,Monthly,30s,1
2597,59,Male,Phone,Electronics,1,Miami,L,Green,Fall,1,Yes,Express,Yes,No,6,25,Weekly,50s,1
2598,30,Male,Shoes,Home Decor,2,Chicago,M,Red,Winter,2,Yes,Express,Yes,No,10,25,Fortnightly,30s,1
2599,58,Female,Shoes,Clothing,2,Chicago,S,Green,Spring,2,Yes,Express,No,No,2,25,Monthly,50s,1
2600,34,Female,Phone,Sports,1,New York,S,Green,Spring,1,No,Express,Yes,No,7,25,Weekly,30s,1
2601,26,Female,Curtains,Clothing,1,Chicago,L,Red,Winter,1,No,Standard,No,No,12,25,Fortnightly,20s,1
2602,58,Male,Phone,Clothing,2,New York,L,Black,Fall,2,No,Express,No,Yes,8,25,Fortnightly,50s,1
2603,18,Female,Watch,Electronics,4,New York,L,Black,Winter,4,Yes,Express,Yes,Yes,1,25,Weekly,below 20,0
2604,19,Male,Shoes,Home Decor,4,Chicago,XL,White,Spring,4,Yes,Standard,Yes,Yes,1,25,Weekly,below 20,0
2605,46,Male,Bag,Clothing,4,Los Angeles,L,Black,Winter,4,No,Express,No,Yes,14,25,Monthly,40s,2
2606,50,Male,Phone,Accessories,4,Houston,S,Blue,Spring,4,Yes,Express,No,Yes,6,25,Weekly,50s,2
2607,27,Female,Curtains,Accessories,2,Los Angeles,M,Green,Spring,2,Yes,Standard,No,Yes,10,25,Weekly,20s,1
2608,57,Female,Watch,Clothing,3,Chicago,M,White,Summer,3,No,Express,No,Yes,7,25,Weekly,50s,2
2609,38,Female,Bag,Electronics,5,Chicago,M,Green,Fall,5,No,Standard,Yes,Yes,14,25,Fortnightly,30s,0
2610,45,Female,Bag,Electronics,5,Los Angeles,L,Red,Winter,5,No,Express,No,No,4,25,Monthly,40s,2
2611,28,Male,T-Shirt,Sports,5,Chicago,L,Black,Fall,5,No,Standard,Yes,Yes,1,25,Monthly,20s,0
2612,51,Female,Phone,Home Decor,5,New York,M,Red,Fall,5,No,Standard,No,Yes,13,25,Monthly,50s,2
2613,25,Male,Phone,Electronics,2,Miami,XL,White,Spring,2,No,Express,Yes,No,9,25,Fortnightly,20s,1
2614,39,Female,Shoes,Sports,3,Chicago,XL,Blue,Spring,3,No,Express,No,Yes,4,25,Weekly,30s,0
2615,25,Female,Watch,Accessories,2,Chicago,XL,Black,Winter,2,Yes,Express,No,No,2,25,Fortnightly,20s,1
2616,32,Female,T-Shirt,Accessories,3,Los Angeles,XL,Red,Winter,3,Yes,Express,Yes,Yes,12,25,Monthly,30s,0
2617,34,Male,Laptop,Accessories,2,New York,S,Black,Winter,2,Yes,Standard,No,Yes,8,25,Weekly,30s,1
2618,40,Male,Laptop,Clothing,1,Los Angeles,M,Green,Spring,1,Yes,Express,Yes,No,1,25,Weekly,40s,1
2619,41,Male,Football,Home Decor,3,Los Angeles,S,Blue,Summer,3,No,Express,No,Yes,8,25,Monthly,40s,0
2620,62,Male,Phone,Sports,5,Chicago,L,Black,Winter,5,Yes,Express,No,No,1,25,Weekly,60+,2
2621,36,Male,Phone,Home Decor,3,New York,XL,Blue,Spring,3,Yes,Standard,No,No,0,25,Fortnightly,30s,0
2622,22,Female,T-Shirt,Clothing,4,Chicago,XL,Green,Summer,4,Yes,Standard,Yes,No,9,25,Monthly,20s,0
2623,49,Male,Curtains,Sports,3,Chicago,M,Green,Fall,3,Yes,Standard,No,Yes,5,25,Fortnightly,40s,2
2624,61,Male,Laptop,Sports,4,Chicago,XL,Red,Spring,4,No,Standard,Yes,No,10,25,Weekly,60+,2
2625,18,Male,Football,Electronics,4,Chicago,M,White,Winter,4,Yes,Standard,No,No,5,25,Monthly,below 20,0
2626,40,Male,T-Shirt,Home Decor,1,Miami,L,Red,Winter,1,No,Express,Yes,Yes,3,25,Weekly,40s,1
2627,54,Female,Phone,Home Decor,3,Houston,XL,Blue,Summer,3,No,Express,Yes,No,12,25,Monthly,50s,2
2628,25,Male,Laptop,Electronics,1,New York,XL,Red,Summer,1,Yes,Express,No,No,1,25,Monthly,20s,1
2629,30,Female,Watch,Accessories,5,Miami,S,Black,Spring,5,No,Standard,No,Yes,12,25,Monthly,30s,0
2630,25,Female,Football,Clothing,3,Houston,M,Red,Summer,3,Yes,Express,No,Yes,9,25,Monthly,20s,0
2631,40,Female,Shoes,Home Decor,2,Houston,M,White,Spring,2,No,Standard,No,Yes,11,25,Monthly,40s,1
2632,60,Male,Laptop,Electronics,2,Houston,XL,White,Summer,2,No,Standard,Yes,No,10,25,Weekly,60+,1
2633,18,Female,Football,Sports,2,Miami,S,Blue,Fall,2,No,Standard,Yes,No,2,25,Monthly,below 20,1
2634,62,Male,T-Shirt,Electronics,4,New York,XL,Green,Winter,4,Yes,Standard,No,Yes,12,25,Fortnightly,60+,2
2635,41,Male,Shoes,Accessories,2,Los Angeles,M,White,Winter,2,Yes,Standard,Yes,No,5,25,Monthly,40s,1
2636,52,Male,Football,Clothing,5,Houston,M,Blue,Fall,5,Yes,Express,No,No,3,25,Fortnightly,50s,2
2637,41,Male,Football,Accessories,3,Los Angeles,XL,White,Winter,3,Yes,Express,No,Yes,4,25,Weekly,40s,0
2638,34,Male,Bag,Sports,3,Los Angeles,L,White,Winter,3,No,Express,No,Yes,10,25,Monthly,30s,0
2639,22,Female,Bag,Sports,4,Chicago,XL,Green,Winter,4,Yes,Express,No,Yes,8,25,Monthly,20s,0
2640,37,Female,Bag,Sports,4,Los Angeles,S,Black,Winter,4,No,Standard,No,No,4,25,Fortnightly,30s,0
2641,38,Male,Phone,Sports,4,Chicago,M,Blue,Fall,4,No,Express,Yes,Yes,9,25,Monthly,30s,0
2642,57,Female,Curtains,Electronics,5,New York,M,White,Spring,5,No,Express,No,No,14,25,Weekly,50s,2
2643,48,Male,Laptop,Sports,3,New York,XL,White,Winter,3,No,Standard,Yes,Yes,10,25,Weekly,40s,2
2644,63,Female,Phone,Sports,1,Chicago,L,Red,Fall,1,No,Standard,No,No,7,25,Monthly,60+,1
2645,53,Female,Watch,Electronics,4,New York,M,Black,Winter,4,No,Standard,No,Yes,1,25,Fortnightly,50s,2
2646,28,Female,Shoes,Sports,2,Houston,XL,Green,Fall,2,No,Express,No,No,11,25,Weekly,20s,1
2647,32,Female,Curtains,Accessories,1,New York,L,Blue,Fall,1,No,Express,No,No,13,25,Monthly,30s,1
2648,36,Female,Football,Accessories,1,Chicago,XL,White,Spring,1,No,Express,Yes,No,5,25,Fortnightly,30s,1
2649,24,Male,Phone,Home Decor,4,Houston,XL,Blue,Summer,4,No,Standard,Yes,No,10,25,Fortnightly,20s,0
2650,45,Male,Bag,Accessories,2,Los Angeles,XL,Green,Spring,2,No,Standard,No,No,10,25,Weekly,40s,1
2651,60,Female,Curtains,Clothing,4,Los Angeles,M,Black,Spring,4,Yes,Standard,No,No,5,25,Monthly,60+,2
2652,22,Male,Watch,Clothing,4,Los Angeles,L,Red,Winter,4,No,Standard,No,No,4,25,Weekly,20s,0
2653,22,Female,Laptop,Clothing,2,Chicago,S,Black,Fall,2,Yes,Standard,No,Yes,14,25,Fortnightly,20s,1
2654,47,Male,Watch,Electronics,1,Los Angeles,S,Red,Summer,1,Yes,Standard,Yes,No,5,25,Weekly,40s,1
2655,49,Female,Shoes,Accessories,1,New York,M,Blue,Fall,1,No,Express,Yes,No,13,25,Monthly,40s,1
2656,25,Female,T-Shirt,Clothing,2,Los Angeles,M,Black,Winter,2,No,Standard,No,No,4,25,Weekly,20s,1
2657,27,Female,Phone,Home Decor,1,Miami,XL,Black,Fall,1,No,Standard,Yes,No,1,25,Fortnightly,20s,1
2658,55,Male,Bag,Electronics,5,Miami,XL,Black,Winter,5,No,Standard,Yes,No,4,25,Weekly,50s,2
2659,64,Male,Shoes,Home Decor,4,Los Angeles,L,Green,Spring,4,Yes,Standard,No,Yes,0,25,Fortnightly,60+,2
2660,49,Female,T-Shirt,Accessories,5,Los Angeles,XL,Blue,Spring,5,Yes,Standard,Yes,Yes,2,25,Fortnightly,40s,2
2661,45,Female,Bag,Sports,5,Miami,L,Red,Winter,5,No,Standard,No,Yes,13,25,Fortnightly,40s,2
2662,34,Male,Bag,Home Decor,5,Los Angeles,XL,Black,Spring,5,Yes,Standard,Yes,No,6,25,Weekly,30s,0
2663,48,Male,Bag,Sports,3,Houston,XL,Blue,Fall,3,No,Standard,Yes,No,3,25,Monthly,40s,2
2664,25,Male,Phone,Electronics,3,Miami,S,Green,Summer,3,No,Standard,No,No,7,25,Fortnightly,20s,0
2665,57,Male,Shoes,Home Decor,5,Chicago,M,Green,Summer,5,No,Express,Yes,Yes,2,25,Weekly,50s,2
2666,42,Male,Bag,Home Decor,4,Miami,L,Blue,Fall,4,Yes,Express,Yes,Yes,6,25,Fortnightly,40s,0
2667,26,Female,Watch,Electronics,5,New York,S,Red,Summer,5,Yes,Express,Yes,Yes,13,25,Weekly,20s,0
2668,19,Male,Shoes,Electronics,5,Houston,XL,Blue,Fall,5,Yes,Express,Yes,No,1,25,Fortnightly,below 20,0
2669,32,Female,Curtains,Clothing,3,Chicago,S,Blue,Winter,3,No,Standard,Yes,No,13,25,Weekly,30s,0
2670,20,Female,Watch,Accessories,5,Los Angeles,L,White,Summer,5,Yes,Express,No,No,7,25,Fortnightly,20s,0
2671,53,Male,Phone,Home Decor,4,New York,M,Green,Winter,4,No,Express,No,No,14,25,Fortnightly,50s,2
2672,21,Male,Bag,Home Decor,4,New York,S,Red,Winter,4,No,Standard,Yes,Yes,12,25,Fortnightly,20s,0
2673,31,Female,Shoes,Electronics,5,Houston,L,White,Fall,5,Yes,Standard,No,Yes,2,25,Monthly,30s,0
2674,58,Male,Football,Electronics,4,Chicago,XL,Blue,Summer,4,No,Standard,Yes,Yes,12,25,Weekly,50s,2
2675,58,Female,Phone,Accessories,5,New York,S,Green,Spring,5,No,Standard,Yes,Yes,5,25,Monthly,50s,2
2676,42,Male,Shoes,Electronics,3,Chicago,M,White,Spring,3,No,Express,No,Yes,1,25,Weekly,40s,0
2677,27,Male,Curtains,Sports,5,Chicago,L,White,Spring,5,No,Standard,Yes,No,6,25,Fortnightly,20s,0
